name,type,ra_deg,dec_deg,major_arcmin,minor_arcmin,pa_deg,mag,messier,common_name_zh,constellation,mag_band,common_name_en,is_addendum
IC4333,G,211.335792,-84.272694,1.8,0.46,60,14.8,,,Oct,B,,0
IC4334,G,207.451125,29.694083,0.59,0.5,147,15.51,,,CVn,B,,0
IC4335,*,207.437792,33.673639,,,,,,,CVn,,,0
IC4336,G,207.680708,39.706778,1.37,0.41,155,14,,,CVn,V,,0
IC4337,G,208.080333,14.271917,0.77,0.38,106,15.22,,,Boo,B,,0
IC4338,Dup,208.226917,-1.114639,,,,,,,Vir,,,0
IC4339,*,208.370125,37.539028,,,,11.5,,,CVn,V,,0
IC4340,G,208.389708,37.386972,1.27,0.9,31,14.58,,,CVn,B,,0
IC4341,G,208.392708,37.52225,0.92,0.84,50,14.78,,,CVn,B,,0
IC4342,G,208.592125,25.153083,1.09,0.43,53,15.26,,,Boo,B,,0
IC4343,G,208.7325,25.122639,1.05,0.61,102,15.13,,,Boo,B,,0
IC4344,G,208.802458,25.021444,1.1,0.7,67,14.98,,,Boo,B,,0
IC4345,G,208.805792,25.051806,1.23,1.18,134,14.23,,,Boo,B,,0
IC4346,G,208.919042,25.153056,0.73,0.66,4,14.98,,,Boo,B,,0
IC4347,Dup,209.432792,-39.978417,,,,,,,Cen,,,0
IC4348,G,208.937875,25.203111,1.13,1.13,117,15.59,,,Boo,B,,0
IC4349,G,208.943083,25.151917,1.04,0.5,119,15.13,,,Boo,B,,0
IC4350,G,209.308,-25.245806,1.88,0.74,133,13.71,,,Hya,B,,0
IC4351,G,209.476083,-29.315722,6.55,1.04,18,11.62,,,Hya,V,,0
IC4352,G,209.604667,-34.517333,1.82,0.73,88,13.58,,,Cen,B,,0
IC4353,Other,209.265417,37.729056,,,,,,,CVn,,,0
IC4354,G,209.62875,-12.605361,1.36,0.33,106,15.33,,,Vir,B,,0
IC4355,G,209.5255,28.422694,0.43,0.4,54,15.17,,,CVn,B,,0
IC4356,G,209.687917,37.490667,0.54,0.46,15,15.86,,,CVn,B,,0
IC4357,G,210.182042,31.894167,0.93,0.51,67,14.83,,,CVn,B,,0
IC4358,G,210.892417,-10.15125,1.39,0.29,111,14.92,,,Vir,B,,0
IC4359,G,211.347208,-45.269778,1.18,0.89,13,13.81,,,Cen,B,,0
IC4360,G,211.088917,-11.424833,0.78,0.47,33,15.88,,,Vir,B,,0
IC4361,G,211.031125,-9.768889,0.66,0.34,170,,,,Vir,,,0
IC4362,G,211.342583,-41.818972,1.81,0.69,147,13.43,,,Cen,B,,0
IC4363,G,211.05125,-9.641639,0.45,0.21,25,15.09,,,Vir,B,,0
IC4364,G,211.082167,-9.993278,0.91,0.66,106,14.76,,,Vir,B,,0
IC4365,Dup,210.94725,9.523694,,,,,,,Boo,,,0
IC4366,G,211.297833,-33.760111,1.63,1.21,149,12.74,,,Cen,V,,0
IC4367,G,211.402417,-39.203361,1.64,1.43,71,13.01,,,Cen,B,,0
IC4368,G,211.1935,-9.96225,0.55,0.38,40,14.95,,,Vir,B,,0
IC4369,G,211.024458,33.320722,0.44,0.38,29,16.2,,,CVn,B,,0
IC4370,G,211.041083,33.346,0.44,0.33,96,15.88,,,CVn,B,,0
IC4371,G,211.045292,33.307806,0.81,0.54,50,15.13,,,CVn,B,,0
IC4372,G,211.442042,-10.900083,0.48,0.15,75,16.18,,,Vir,B,,0
IC4373,G,211.429875,25.231361,0.82,0.78,23,15.26,,,Boo,B,,0
IC4374,G,211.874,-27.017861,1.8,1.39,106,13.68,,,Hya,B,,0
IC4375,Dup,212.012958,-33.314917,,,,,,,Cen,,,0
IC4376,Other,212.710292,-30.79275,,,,,,,Cen,,,0
IC4377,G,214.245042,-75.647194,1.98,0.69,95,13.95,,,Aps,B,,0
IC4378,G,213.039875,-34.265333,1.54,0.61,158,14.55,,,Cen,B,,0
IC4379,G,213.042667,-34.272722,0.92,0.42,93,15.52,,,Cen,B,,0
IC4380,G,212.508833,37.549861,0.73,0.68,10,15.18,,,Boo,B,,0
IC4381,Dup,212.7385,25.497222,,,,,,,Boo,,,0
IC4382,G,212.760583,25.519361,0.64,0.16,9,15.46,,,Boo,B,,0
IC4383,Dup,213.053,15.868889,,,,,,,Boo,,,0
IC4384,G,212.983417,27.113917,1.13,0.8,165,14.91,,,Boo,B,,0
IC4385,Other,213.632167,-42.323611,,,,,,,Cen,,,0
